Participant,Trial,Condition,Correctness,SerPos,Modality,RT1,RT2,RT3,SwitchCon,Switch,TypedTime,SpokenTime,SwitchTime,Prestime,SumRT,SumGlobRT,missing,SumPrestime,CLlocal,CLglobal,check,SP2,SP3,SP4,SP5,SPlinear,SPquad,Glob1,Glob2,Glob3,Local1,Local2,Local1retro,Local1pro,Local2retro,Local2pro
6,39,1,0,5,1,0.572,0.455,0.53,4,0,0.9773,0.7044,0.3233,2.9319,1.557,8.491,0,14.1641,0.531054947,0.599473316,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,0,0,0
6,40,5,1,1,1,0.6,0.521,0.52,4,0,0.9773,0.7044,0.3233,2.9319,1.641,8.031,0,14.1641,0.559705311,0.566996844,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
6,40,5,1,2,1,0.6,0.56,0.521,4,0,0.9773,0.7044,0.3233,2.9319,1.681,8.031,0,14.1641,0.573348341,0.566996844,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
6,40,5,1,3,1,0.524,0.6,0.676,4,0,0.9773,0.7044,0.3233,2.9319,1.8,8.031,0,14.1641,0.613936355,0.566996844,0,0,1,0,0,0,-0.535,1,1,0,0,0,0,0,0,0
6,40,5,1,4,1,0.796,0.525,0.716,4,0,0.9773,0.7044,0.3233,2.9319,2.037,8.031,0,14.1641,0.694771309,0.566996844,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,1,0,0,0
6,40,5,0,5,2, ,0.498,0.374,1,1,0.9773,0.7044,0.3233,2.4365,0.872,8.031,0,14.1641,0.357890417,0.566996844,0,0,0,0,1,0.632,0.535,1,1,0,1,0,0,0,0,0
6,41,8,1,1,2,0.659,0.525,0.378,3,0,0.9773,0.7044,0.3233,2.1132,1.562,8.79,0,12.0313,0.739163354,0.730594366,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
6,41,8,1,2,2,0.561,0.738,0.375,3,0,0.9773,0.7044,0.3233,2.1132,1.674,8.79,0,12.0313,0.792163543,0.730594366,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,1,0
6,41,8,1,3,1,0.713,0.696,0.927,2,1,0.9773,0.7044,0.3233,3.2552,2.336,8.79,0,12.0313,0.717621037,0.730594366,0,0,1,0,0,0,-0.535,0,0,1,0,1,0,0,0,0
6,41,8,1,4,2,0.656,0.509,0.552,1,1,0.9773,0.7044,0.3233,2.4365,1.717,8.79,0,12.0313,0.704699364,0.730594366,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,1
6,41,8,1,5,2,0.752,0.749, ,3,0,0.9773,0.7044,0.3233,2.1132,1.501,8.79,0,12.0313,0.71029718,0.730594366,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
6,42,6,1,1,1,0.677,0.482,0.558,2,0,0.9773,0.7044,0.3233,2.9319,1.717,7.377,0,11.708,0.585627068,0.630081995,0,0,0,0,0,-0.632,0.535,0,0,1,0,1,0,0,0,0
6,42,6,0,2,2,0.669,0.565,0.533,1,1,0.9773,0.7044,0.3233,2.4365,1.767,7.377,0,11.708,0.725220603,0.630081995,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,1
6,42,6,0,3,2,0.59,0.471,0.38,3,0,0.9773,0.7044,0.3233,2.1132,1.441,7.377,0,11.708,0.681904221,0.630081995,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,0
6,42,6,0,4,2,0.473,0.341,0.367,3,0,0.9773,0.7044,0.3233,2.1132,1.181,7.377,0,11.708,0.558868067,0.630081995,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,0
6,42,6,1,5,2,0.444,0.313,0.514,3,0,0.9773,0.7044,0.3233,2.1132,1.271,7.377,0,11.708,0.601457505,0.630081995,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
6,43,4,1,1,1,0.677,0.523,0.542,2,0,0.9773,0.7044,0.3233,2.9319,1.742,9.184,0,14.4874,0.594153962,0.633930174,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
6,43,4,1,2,1,0.623,0.699,0.581,4,0,0.9773,0.7044,0.3233,2.9319,1.903,9.184,0,14.4874,0.649067158,0.633930174,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
6,43,4,0,3,1,0.778,0.737,0.581,4,0,0.9773,0.7044,0.3233,2.9319,2.096,9.184,0,14.4874,0.714894778,0.633930174,0,0,1,0,0,0,-0.535,1,1,0,0,0,1,0,0,0
6,43,4,0,4,2, ,0.576,0.692,1,1,0.9773,0.7044,0.3233,2.4365,1.268,9.184,0,14.4874,0.520418633,0.633930174,0,0,0,1,0,0.316,-0.267,1,1,0,1,0,0,0,0,0
6,43,4,1,5,1,0.686,0.784,0.705,2,1,0.9773,0.7044,0.3233,3.2552,2.175,9.184,0,14.4874,0.66816171,0.633930174,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,1,0,0
6,44,7,1,1,2,0.64,0.897,0.576,1,0,0.9773,0.7044,0.3233,2.1132,2.113,7.945,0,12.0313,0.999905357,0.660360892,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,1,0
6,44,7,1,2,1,0.538,0.637,0.713,2,1,0.9773,0.7044,0.3233,3.2552,1.888,7.945,0,12.0313,0.579995085,0.660360892,0,1,0,0,0,-0.316,-0.267,0,0,1,0,1,0,0,0,0
6,44,7,1,3,2, ,0.739,0.389,1,1,0.9773,0.7044,0.3233,2.4365,1.128,7.945,0,12.0313,0.462959163,0.660360892,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,1
6,44,7,0,4,2,0.664,0.444,0.501,3,0,0.9773,0.7044,0.3233,2.1132,1.609,7.945,0,12.0313,0.761404505,0.660360892,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,0
6,44,7,1,5,2,0.481,0.377,0.349,3,0,0.9773,0.7044,0.3233,2.1132,1.207,7.945,0,12.0313,0.571171683,0.660360892,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
6,45,5,1,1,1,0.677,0.559,0.519,2,0,0.9773,0.7044,0.3233,2.9319,1.755,8.48,0,14.1641,0.598587946,0.598696705,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
6,45,5,1,2,1,0.484,0.522,0.636,4,0,0.9773,0.7044,0.3233,2.9319,1.642,8.48,0,14.1641,0.560046386,0.598696705,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
6,45,5,1,3,1,0.562,0.484,0.56,4,0,0.9773,0.7044,0.3233,2.9319,1.606,8.48,0,14.1641,0.547767659,0.598696705,0,0,1,0,0,0,-0.535,1,1,0,0,0,0,0,0,0
6,45,5,1,4,1,0.641,0.601,0.676,4,0,0.9773,0.7044,0.3233,2.9319,1.918,8.48,0,14.1641,0.654183294,0.598696705,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,1,0,0,0
6,45,5,1,5,2,0.55,0.365,0.644,1,1,0.9773,0.7044,0.3233,2.4365,1.559,8.48,0,14.1641,0.639852247,0.598696705,0,0,0,0,1,0.632,0.535,1,1,0,1,0,0,0,0,0
6,46,8,1,1,2,0.479,0.429, ,3,0,0.9773,0.7044,0.3233,2.1132,0.908,7.904,0,12.0313,0.429680106,0.656953114,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
6,46,8,0,2,2,0.565,0.738,0.593,3,0,0.9773,0.7044,0.3233,2.1132,1.896,7.904,0,12.0313,0.89721749,0.656953114,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,1,0
6,46,8,1,3,1,0.907,0.658,0.734,2,1,0.9773,0.7044,0.3233,3.2552,2.299,7.904,0,12.0313,0.706254608,0.656953114,0,0,1,0,0,0,-0.535,0,0,1,0,1,0,0,0,0
6,46,8,0,4,2, ,0.502,0.547,1,1,0.9773,0.7044,0.3233,2.4365,1.049,7.904,0,12.0313,0.430535604,0.656953114,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,1
6,46,8,0,5,2,0.659,0.564,0.529,3,0,0.9773,0.7044,0.3233,2.1132,1.752,7.904,0,12.0313,0.82907439,0.656953114,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
6,47,4,1,1,1,0.716,0.637,0.662,2,0,0.9773,0.7044,0.3233,2.9319,2.015,8.199,0,14.4874,0.687267642,0.565940058,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
6,47,4,1,2,1,0.511,0.664,0.585,4,0,0.9773,0.7044,0.3233,2.9319,1.76,8.199,0,14.4874,0.600293325,0.565940058,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
6,47,4,0,3,1,0.512,0.819,0.548,4,0,0.9773,0.7044,0.3233,2.9319,1.879,8.199,0,14.4874,0.64088134,0.565940058,0,0,1,0,0,0,-0.535,1,1,0,0,0,1,0,0,0
6,47,4,0,4,2, ,0.49,0.405,1,1,0.9773,0.7044,0.3233,2.4365,0.895,8.199,0,14.4874,0.367330187,0.565940058,0,0,0,1,0,0.316,-0.267,1,1,0,1,0,0,0,0,0
6,47,4,0,5,1,0.652,0.519,0.479,2,1,0.9773,0.7044,0.3233,3.2552,1.65,8.199,0,14.4874,0.506881298,0.565940058,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,1,0,0
6,48,11,1,1,1,0.677,0.598,0.519,4,0,0.9773,0.7044,0.3233,2.9319,1.794,8.191,0,14.6595,0.611889901,0.558750298,0,0,0,0,0,-0.632,0.535,1,0,0,0,0,0,0,0,0
6,48,11,1,2,1,0.561,0.405,0.558,4,0,0.9773,0.7044,0.3233,2.9319,1.524,8.191,0,14.6595,0.519799447,0.558750298,0,1,0,0,0,-0.316,-0.267,1,0,0,0,0,0,0,0,0
6,48,11,1,3,1,0.445,0.482,0.519,4,0,0.9773,0.7044,0.3233,2.9319,1.446,8.191,0,14.6595,0.493195539,0.558750298,0,0,1,0,0,0,-0.535,1,0,0,0,0,0,0,0,0
6,48,11,1,4,1,0.561,0.444,0.481,4,0,0.9773,0.7044,0.3233,2.9319,1.486,8.191,0,14.6595,0.506838569,0.558750298,0,0,0,1,0,0.316,-0.267,1,0,0,0,0,0,0,0,0
6,48,11,1,5,1,0.546,0.66,0.735,4,0,0.9773,0.7044,0.3233,2.9319,1.941,8.191,0,14.6595,0.662028036,0.558750298,0,0,0,0,1,0.632,0.535,1,0,0,0,0,0,0,0,0
7,1,8,0,1,2,0.475,0.374, ,5,0,0.7455,0.4534,0.201,1.3602,0.849,6.712,0,8.0793,0.624172916,0.830765042,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
7,1,8,0,2,2,0.483,0.367,0.396,3,0,0.7455,0.4534,0.201,1.3602,1.246,6.712,0,8.0793,0.916041759,0.830765042,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,1,0
7,1,8,0,3,1,0.746,0.535,0.648,2,1,0.7455,0.4534,0.201,2.4375,1.929,6.712,0,8.0793,0.791384615,0.830765042,0,0,1,0,0,0,-0.535,0,0,1,0,1,0,0,0,0
7,1,8,0,4,2,0.478,0.33,0.416,1,1,0.7455,0.4534,0.201,1.5612,1.224,6.712,0,8.0793,0.784012298,0.830765042,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,1
7,1,8,1,5,2,0.638,0.481,0.345,3,0,0.7455,0.4534,0.201,1.3602,1.464,6.712,0,8.0793,1.076312307,0.830765042,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
7,2,9,1,1,2,0.474,0.38, ,3,0,0.7455,0.4534,0.201,1.3602,0.854,5.475,1,8.0793,0.627848846,0.677657718,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
7,2,9,0,2,2, ,0.373,0.367,3,0,0.7455,0.4534,0.201,1.3602,0.74,5.475,1,8.0793,0.544037642,0.677657718,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,0
7,2,9,0,3,2,0.419,0.476, ,3,0,0.7455,0.4534,0.201,1.3602,0.895,5.475,1,8.0793,0.657991472,0.677657718,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,1,0
7,2,9,1,4,1,0.746,0.593,0.552,2,1,0.7455,0.4534,0.201,2.4375,1.891,5.475,1,8.0793,0.775794872,0.677657718,0,0,0,1,0,0.316,-0.267,0,0,1,0,1,0,0,0,0
7,2,9,1,5,2, , , ,1,1,0.7455,0.4534,0.201,1.5612, ,5.475,1,8.0793, ,0.677657718,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,1
7,3,5,0,1,1,0.746,0.097,0.558,2,0,0.7455,0.4534,0.201,2.2365,1.401,8.17,0,10.5072,0.626425218,0.777562053,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
7,3,5,0,2,1,0.746,0.499,0.534,4,0,0.7455,0.4534,0.201,2.2365,1.779,8.17,0,10.5072,0.795439302,0.777562053,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
7,3,5,0,3,1,0.614,0.689,0.746,4,0,0.7455,0.4534,0.201,2.2365,2.049,8.17,0,10.5072,0.916163649,0.777562053,0,0,1,0,0,0,-0.535,1,1,0,0,0,0,0,0,0
7,3,5,0,4,1,0.614,0.65,0.725,4,0,0.7455,0.4534,0.201,2.2365,1.989,8.17,0,10.5072,0.889336016,0.777562053,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,1,0,0,0
7,3,5,0,5,2,0.475,0.477, ,1,1,0.7455,0.4534,0.201,1.5612,0.952,8.17,0,10.5072,0.609787343,0.777562053,0,0,0,0,1,0.632,0.535,1,1,0,1,0,0,0,0,0
7,4,4,1,1,1,0.746,0.746,0.06,2,0,0.7455,0.4534,0.201,2.2365,1.552,7.999,0,10.7082,0.693941426,0.746997628,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
7,4,4,1,2,1,0.605,0.525,0.546,4,0,0.7455,0.4534,0.201,2.2365,1.676,7.999,0,10.7082,0.7493852,0.746997628,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
7,4,4,1,3,1,0.702,0.738,0.503,4,0,0.7455,0.4534,0.201,2.2365,1.943,7.999,0,10.7082,0.868768165,0.746997628,0,0,1,0,0,0,-0.535,1,1,0,0,0,1,0,0,0
7,4,4,1,4,2,0.472,0.383, ,1,1,0.7455,0.4534,0.201,1.5612,0.855,7.999,0,10.7082,0.54765565,0.746997628,0,0,0,1,0,0.316,-0.267,1,1,0,1,0,0,0,0,0
7,4,4,1,5,1,0.73,0.642,0.601,2,1,0.7455,0.4534,0.201,2.4375,1.973,7.999,0,10.7082,0.809435897,0.746997628,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,1,0,0
7,5,6,1,1,1,0.746,0.46,0.612,4,0,0.7455,0.4534,0.201,2.2365,1.818,6.114,0,7.8783,0.812877264,0.776055748,0,0,0,0,0,-0.632,0.535,0,0,1,0,1,0,0,0,0
7,5,6,1,2,2,0.478,0.398, ,1,1,0.7455,0.4534,0.201,1.5612,0.876,6.114,0,7.8783,0.561106841,0.776055748,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,1
7,5,6,1,3,2,0.608,0.558, ,3,0,0.7455,0.4534,0.201,1.3602,1.166,6.114,0,7.8783,0.857226878,0.776055748,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,0
7,5,6,0,4,2,0.448,0.471,0.427,3,0,0.7455,0.4534,0.201,1.3602,1.346,6.114,0,7.8783,0.989560359,0.776055748,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,0
7,5,6,1,5,2,0.476,0.432, ,3,0,0.7455,0.4534,0.201,1.3602,0.908,6.114,0,7.8783,0.66754889,0.776055748,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
7,6,3,1,1,1,0.746,0.02,0.597,2,0,0.7455,0.4534,0.201,2.2365,1.363,8.204,0,10.7082,0.609434384,0.766141835,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
7,6,3,1,2,1,0.746,0.537,0.573,4,0,0.7455,0.4534,0.201,2.2365,1.856,8.204,0,10.7082,0.829868097,0.766141835,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,1,0,0,0
7,6,3,1,3,2,0.476,0.48,0.404,1,1,0.7455,0.4534,0.201,1.5612,1.36,8.204,0,10.7082,0.871124776,0.766141835,0,0,1,0,0,0,-0.535,1,1,0,1,0,0,0,0,0
7,6,3,1,4,1,0.662,0.651,0.648,2,1,0.7455,0.4534,0.201,2.4375,1.961,8.204,0,10.7082,0.804512821,0.766141835,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,0,1,0,0
7,6,3,1,5,1,0.746,0.172,0.746,4,0,0.7455,0.4534,0.201,2.2365,1.664,8.204,0,10.7082,0.744019674,0.766141835,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,0,0,0
7,7,5,1,1,1,0.746,0.6,0.636,4,0,0.7455,0.4534,0.201,2.2365,1.982,8.982,0,10.5072,0.886206126,0.854842394,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
7,7,5,1,2,1,0.677,0.597,0.633,4,0,0.7455,0.4534,0.201,2.2365,1.907,8.982,0,10.5072,0.852671585,0.854842394,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
7,7,5,1,3,1,0.636,0.672,0.631,4,0,0.7455,0.4534,0.201,2.2365,1.939,8.982,0,10.5072,0.866979656,0.854842394,0,0,1,0,0,0,-0.535,1,1,0,0,0,0,0,0,0
7,7,5,0,4,1,0.746,0.746,0.711,4,0,0.7455,0.4534,0.201,2.2365,2.203,8.982,0,10.5072,0.985021239,0.854842394,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,1,0,0,0
7,7,5,0,5,2,0.477,0.474, ,1,1,0.7455,0.4534,0.201,1.5612,0.951,8.982,0,10.5072,0.60914681,0.854842394,0,0,0,0,1,0.632,0.535,1,1,0,1,0,0,0,0,0
7,8,8,1,1,2,0.475,0.508, ,3,0,0.7455,0.4534,0.201,1.3602,0.983,5.997,0,8.0793,0.72268784,0.742267276,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
7,8,8,1,2,2,0.475,0.387,0.316,3,0,0.7455,0.4534,0.201,1.3602,1.178,5.997,0,8.0793,0.86604911,0.742267276,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,1,0
7,8,8,1,3,1,0.672,0.623,0.505,2,1,0.7455,0.4534,0.201,2.4375,1.8,5.997,0,8.0793,0.738461538,0.742267276,0,0,1,0,0,0,-0.535,0,0,1,0,1,0,0,0,0
7,8,8,1,4,2,0.474,0.329,0.313,1,1,0.7455,0.4534,0.201,1.5612,1.116,5.997,0,8.0793,0.714834743,0.742267276,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,1
7,8,8,1,5,2,0.444,0.476, ,3,0,0.7455,0.4534,0.201,1.3602,0.92,5.997,0,8.0793,0.676371122,0.742267276,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
7,9,5,1,1,1,0.746,0.02,0.469,2,0,0.7455,0.4534,0.201,2.2365,1.235,7.8375,1,10.5072,0.552202101,0.745917085,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
7,9,5,1,2,1,0.548,0.507,0.465,4,0,0.7455,0.4534,0.201,2.2365,1.52,7.8375,1,10.5072,0.679633356,0.745917085,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
7,9,5,1,3,1,0.661,0.542,0.578,4,0,0.7455,0.4534,0.201,2.2365,1.781,7.8375,1,10.5072,0.796333557,0.745917085,0,0,1,0,0,0,-0.535,1,1,0,0,0,0,0,0,0
7,9,5,0,4,1,0.658,0.578,0.498,4,0,0.7455,0.4534,0.201,2.2365,1.734,7.8375,1,10.5072,0.775318578,0.745917085,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,1,0,0,0
7,9,5,1,5,2, , , ,1,1,0.7455,0.4534,0.201,1.5612, ,7.8375,1,10.5072, ,0.745917085,0,0,0,0,1,0.632,0.535,1,1,0,1,0,0,0,0,0
7,10,3,0,1,1,0.746,0.005,0.582,2,0,0.7455,0.4534,0.201,2.2365,1.333,6.979,0,10.7082,0.596020568,0.651743524,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
7,10,3,0,2,1,0.569,0.489,0.487,4,0,0.7455,0.4534,0.201,2.2365,1.545,6.979,0,10.7082,0.690811536,0.651743524,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,1,0,0,0
7,10,3,1,3,2, ,0.226,0.501,1,1,0.7455,0.4534,0.201,1.5612,0.727,6.979,0,10.7082,0.465667435,0.651743524,0,0,1,0,0,0,-0.535,1,1,0,1,0,0,0,0,0
7,10,3,0,4,1,0.746,0.59,0.51,2,1,0.7455,0.4534,0.201,2.4375,1.846,6.979,0,10.7082,0.757333333,0.651743524,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,0,1,0,0
7,10,3,1,5,1,0.746,0.746,0.036,4,0,0.7455,0.4534,0.201,2.2365,1.528,6.979,0,10.7082,0.683210373,0.651743524,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,0,0,0
7,11,9,0,1,2,0.479,0.421, ,1,0,0.7455,0.4534,0.201,1.3602,0.9,5.342,0,8.0793,0.661667402,0.661195896,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
7,11,9,0,2,2, ,0.348,0.372,3,0,0.7455,0.4534,0.201,1.3602,0.72,5.342,0,8.0793,0.529333921,0.661195896,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,0
7,11,9,0,3,2,0.478,0.474,0.386,3,0,0.7455,0.4534,0.201,1.3602,1.338,5.342,0,8.0793,0.983678871,0.661195896,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,1,0
7,11,9,1,4,1,0.746,0.568,0.217,2,1,0.7455,0.4534,0.201,2.4375,1.531,5.342,0,8.0793,0.628102564,0.661195896,0,0,0,1,0,0.316,-0.267,0,0,1,0,1,0,0,0,0
7,11,9,0,5,2,0.475,0.378, ,1,1,0.7455,0.4534,0.201,1.5612,0.853,5.342,0,8.0793,0.546374584,0.661195896,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,1
7,12,6,0,1,1,0.715,0.558,0.517,2,0,0.7455,0.4534,0.201,2.2365,1.79,6.834,0,7.8783,0.800357702,0.867446023,0,0,0,0,0,-0.632,0.535,0,0,1,0,1,0,0,0,0
7,12,6,1,2,2,0.475,0.364,0.414,1,1,0.7455,0.4534,0.201,1.5612,1.253,6.834,0,7.8783,0.802587753,0.867446023,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,1
7,12,6,0,3,2,0.443,0.337,0.37,3,0,0.7455,0.4534,0.201,1.3602,1.15,6.834,0,7.8783,0.845463902,0.867446023,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,0
7,12,6,0,4,2,0.475,0.471,0.373,3,0,0.7455,0.4534,0.201,1.3602,1.319,6.834,0,7.8783,0.969710337,0.867446023,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,0
7,12,6,1,5,2,0.479,0.477,0.366,3,0,0.7455,0.4534,0.201,1.3602,1.322,6.834,0,7.8783,0.971915895,0.867446023,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
7,13,10,0,1,2,0.478,0.474,0.33,3,0,0.7455,0.4534,0.201,1.3602,1.282,6.079,0,7.8783,0.942508455,0.771613165,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
7,13,10,0,2,2,0.406,0.315, ,3,0,0.7455,0.4534,0.201,1.3602,0.721,6.079,0,7.8783,0.530069107,0.771613165,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,0
7,13,10,0,3,2,0.474,0.478,0.365,3,0,0.7455,0.4534,0.201,1.3602,1.317,6.079,0,7.8783,0.968239965,0.771613165,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,0
7,13,10,1,4,2,0.482,0.363,0.364,3,0,0.7455,0.4534,0.201,1.3602,1.209,6.079,0,7.8783,0.888839876,0.771613165,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,1,0
7,13,10,1,5,1,0.746,0.063,0.741,2,1,0.7455,0.4534,0.201,2.4375,1.55,6.079,0,7.8783,0.635897436,0.771613165,0,0,0,0,1,0.632,0.535,0,0,1,0,1,0,0,0,0
7,14,7,0,1,2,0.481,0.293,0.317,1,0,0.7455,0.4534,0.201,1.3602,1.091,5.948,0,8.0793,0.802087928,0.736202394,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,1,0
7,14,7,0,2,1,0.694,0.527,0.525,2,1,0.7455,0.4534,0.201,2.4375,1.746,5.948,0,8.0793,0.716307692,0.736202394,0,1,0,0,0,-0.316,-0.267,0,0,1,0,1,0,0,0,0
7,14,7,1,3,2,0.478,0.474,0.394,1,1,0.7455,0.4534,0.201,1.5612,1.346,5.948,0,8.0793,0.862157315,0.736202394,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,1
7,14,7,0,4,2,0.482, ,0.381,3,0,0.7455,0.4534,0.201,1.3602,0.863,5.948,0,8.0793,0.63446552,0.736202394,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,0
7,14,7,1,5,2,0.431,0.471, ,3,0,0.7455,0.4534,0.201,1.3602,0.902,5.948,0,8.0793,0.663137774,0.736202394,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
7,15,9,1,1,2,0.456,0.413,0.434,3,0,0.7455,0.4534,0.201,1.3602,1.303,6.612,0,8.0793,0.957947361,0.818387732,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
7,15,9,1,2,2,0.454,0.455, ,3,0,0.7455,0.4534,0.201,1.3602,0.909,6.612,0,8.0793,0.668284076,0.818387732,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,0
7,15,9,1,3,2,0.456,0.407,0.374,3,0,0.7455,0.4534,0.201,1.3602,1.237,6.612,0,8.0793,0.909425085,0.818387732,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,1,0
7,15,9,0,4,1,0.746,0.608,0.606,2,1,0.7455,0.4534,0.201,2.4375,1.96,6.612,0,8.0793,0.804102564,0.818387732,0,0,0,1,0,0.316,-0.267,0,0,1,0,1,0,0,0,0
7,15,9,0,5,2,0.454,0.348,0.401,1,1,0.7455,0.4534,0.201,1.5612,1.203,6.612,0,8.0793,0.770561107,0.818387732,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,1
7,16,1,1,1,2,0.474,0.476,0.383,3,0,0.7455,0.4534,0.201,1.3602,1.333,7.979,0,10.5072,0.980002941,0.759384041,0,0,0,0,0,-0.632,0.535,1,1,0,1,0,0,0,0,0
7,16,1,1,2,1,0.746,0.576,0.573,2,1,0.7455,0.4534,0.201,2.4375,1.895,7.979,0,10.5072,0.777435897,0.759384041,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,1,0,0
7,16,1,0,3,1,0.746,0.229,0.42,4,0,0.7455,0.4534,0.201,2.2365,1.395,7.979,0,10.5072,0.623742455,0.759384041,0,0,1,0,0,0,-0.535,1,1,0,0,0,0,0,0,0
7,16,1,0,4,1,0.693,0.536,0.572,4,0,0.7455,0.4534,0.201,2.2365,1.801,7.979,0,10.5072,0.805276101,0.759384041,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,0,0,0,0
