8	1	0	0	0	0	0	3.398	2.124	2.008	0.728	1.696
8	1	0	0	0	0	0	3.979	2.043	3.517	1.541	1.346
8	3	0	0	0	0	0	4.29	2.935	2.044	0.919	1.931
8	5	0	0	0	0	0	6.694	2.432	2.317	2.78	4.137
8	5	0	0	0	0	0	5.266	5.299	1.542	5.725	3.139
8	3	0	0	1	0	0	5.186	3.05	5.301	4.019	3.053
8	4	0	0	0	0	0	5.145	1.463	1.619	1.928	1.579
8	1	0	0	0	0	0	5.107	3.17	1.505	5.849	2.624
8	5	0	0	0	0	0	2.941	1.501	1.349	3.478	1.579
8	2	1	0	0	0	0	7.353	1.823	2.626	2.665	1.31
8	1	0	0	1	0	0	6.205	1.077	0.846	0.767	4.833
8	3	1	1	1	0	0	4.02	0.766	3.44	3.516	2.856
8	1	1	1	0	0	0	3.246	3.168	6.654	1.541	1.503
8	5	0	0	0	0	0	3.254	2.934	1.967	3.092	2.705
8	5	0	0	0	1	0	3.871	2.82	1.853	1.541	1.889
8	3	0	0	0	0	0	3.129	1.774	1.58	3.441	2.2
8	2	1	1	0	0	0	2.629	1.23	2.277	1.115	2.006
8	3	0	0	0	0	0	2.625	1.464	0.971	1.385	2.434
8	1	1	1	0	1	0	5.688	1.931	0.734	1.503	1.695
8	5	1	1	1	1	1	2.091	2.122	1.464	1.928	1.465
8	5	1	1	0	0	0	2.706	2.043	2.318	2.214	1.733
8	4	1	1	1	1	1	2.755	2.317	2.355	2.392	1.307
8	1	0	0	0	0	0	4.683	1.501	1.93	1.695	1.619
